staging_id,company,season,episode_number,pitch_number,season_start,season_end,original_air_date,episode_title,anchor,sector,business_description,company_website,started_in,founder_count,male_presenters,female_presenters,transgender_presenters,couple_presenters,pitchers_average_age,pitchers_city,pitchers_state,yearly_revenue,monthly_sales,gross_margin,net_margin,ebitda,cash_burn,skus,has_patents,bootstrapped,part_of_match_off,asked_amount,equity_asked,valuation_requested,received_offer,accepted_offer,invested_amount,equity_final,total_deal_debt,deal_valuation,number_of_sharks_in_deal,deal_has_conditions,royalty_percentage,royalty_recouped_amount,advisory_shares_equity,namita_present,vineeta_present,anupam_present,aman_present,peyush_present,ritesh_present,amit_present,guest_present
397,Aroleap,Season 3,26,397,2024-01-22,2024-03-31,2024-02-26,Entrepreneurship On The Rise,Rahul Dua,Medical/Health,Smart Home Gym,https://www.aroleap.com/,2020,3,3.0,,,0,,Bangalore,Karnataka,100.0,,,,,,,1,0,0,100.0,2.5,4000.0,1,1,100.0,5.0,,2000.0,4.0,0,,,,1,0,1,0,1,0,1,1
398,Cosmix,Season 3,26,398,2024-01-22,2024-03-31,2024-02-26,Entrepreneurship On The Rise,Rahul Dua,Medical/Health,Herbal Super Supplements,https://cosmix.in/,2019,2,1.0,1.0,,1,,,,750.0,,70.0,,11.0,,25.0,0,1,0,100.0,1.0,10000.0,1,1,100.0,1.0,,10000.0,1.0,0,1.0,100.0,,1,0,1,0,1,0,1,1
399,Fabriclore,Season 3,26,399,2024-01-22,2024-03-31,2024-02-26,Entrepreneurship On The Rise,Rahul Dua,Beauty/Fashion,Custom Fabric Sourcing,https://fabriclore.com/,2016,3,3.0,,,0,,Jaipur,Rajasthan,1000.0,,,,,,,0,0,0,68.7,1.0,6870.0,0,,,,,,,0,,,,1,0,1,0,1,0,1,1
400,PolishMePretty,Season 3,27,400,2024-01-22,2024-03-31,2024-02-27,Entrepreneur's Path To Success,Rahul Dua,Beauty/Fashion,Nail Art Brand,https://www.polishmepretty.in/,2022,1,,1.0,,0,,Pune,Maharashtra,,,,,,,,0,0,0,25.0,25.0,100.0,1,1,25.0,25.0,,100.0,1.0,0,,,,1,1,1,1,1,0,0,0
401,GridMats,Season 3,27,401,2024-01-22,2024-03-31,2024-02-27,Entrepreneur's Path To Success,Rahul Dua,Manufacturing,PotHoleRaja Mats for Concrete Road making,https://www.gridmats.com/,2017,2,2.0,,,0,,,,450.0,,,,,,,1,0,0,500.0,2.0,25000.0,0,,,,,,,0,,,,1,1,1,1,1,0,0,0
402,UnclePetersPanCakes,Season 3,27,402,2024-01-22,2024-03-31,2024-02-27,Entrepreneur's Path To Success,Rahul Dua,Food and Beverage,Pancake focused QSR,https://www.unclepeterspancakes.com/,,2,2.0,,,0,,"Kolkata,Varanasi","West Bengal,Uttar Pradesh",1400.0,210.0,,,20.0,,,0,1,0,60.0,2.0,3000.0,1,1,60.0,3.0,,2000.0,3.0,0,3.0,120.0,,1,1,1,1,1,0,0,0
403,CreativeHatti,Season 3,28,403,2024-01-22,2024-03-31,2024-02-28,Navigating The Tank With New Ideas,Rahul Dua,Business Services,Graphic Sticker Designing Brand,https://www.creativehatti.com/,2020,5,3.0,2.0,,1,,Panchkula,Haryana,400.0,55.0,,,,,,1,0,0,60.0,2.0,3000.0,0,,,,,,,0,,,,1,1,1,1,0,0,1,0
404,CandidMen,Season 3,28,404,2024-01-22,2024-03-31,2024-02-28,Navigating The Tank With New Ideas,Rahul Dua,Beauty/Fashion,Fashion Rental Platform for Men,https://candidmen.in/,2017,2,1.0,1.0,,0,,Bangalore,Karnataka,210.0,,,,33.0,,,0,1,1,60.0,2.0,3000.0,1,1,60.0,5.0,,1200.0,2.0,1,,,,1,1,1,1,0,0,1,0
405,Flyrobe,Season 3,28,405,2024-01-22,2024-03-31,2024-02-28,Navigating The Tank With New Ideas,Rahul Dua,Beauty/Fashion,Fashion Rental Platform for Men and Women,https://flyrobe.com/home/,2020,1,,1.0,,0,,Delhi,Delhi,290.0,63.0,,16.0,,,,0,0,1,50.0,1.0,5000.0,1,1,50.0,4.0,,1250.0,1.0,0,,,,1,1,1,1,0,0,1,0
406,WiseLife,Season 3,29,406,2024-01-22,2024-03-31,2024-02-29,Entrepreneurial Aspirations,Rahul Dua,Medical/Health,Yoga and wellness Accessories,https://wiselife.in/,2020,2,1.0,1.0,,1,,Gurugram,Haryana,400.0,100.0,,3.0,5.0,,,0,0,0,60.0,2.0,3000.0,1,1,120.0,4.0,,3000.0,4.0,0,,,,1,0,1,1,0,1,1,0
407,Cervicheck,Season 3,29,407,2024-01-22,2024-03-31,2024-02-29,Entrepreneurial Aspirations,Rahul Dua,Medical/Health,Pragmatech Cervical Cancer Screening Test Kits,https://pragmatech.co.in/cervicheck/,2019,2,1.0,1.0,,1,,Vadodara,Gujarat,,,,,,,,1,0,0,75.0,1.5,5000.0,1,1,75.0,5.0,,1500.0,1.0,0,,,,1,0,1,1,0,1,1,0
408,Eatverse,Season 3,29,408,2024-01-22,2024-03-31,2024-02-29,Entrepreneurial Aspirations,Rahul Dua,Food and Beverage,Multi brand Cloud Kitchen,https://eatverse.in/,2014,3,3.0,,,0,,Kolkata,West Bengal,107.0,172.0,,,6.0,,8.0,0,0,0,100.0,1.0,10000.0,0,,,,,,,0,,,,1,0,1,1,0,1,1,0
409,AvataarSkincare,Season 3,30,409,2024-01-22,2024-03-31,2024-03-01,Startups Pursuing Investment,Rahul Dua,Beauty/Fashion,Skincare Services,https://avataarskin.com/,2022,1,,1.0,,0,,Bhopal,Madhya Pradesh,,60.0,87.0,,,,,0,0,0,70.0,1.0,7000.0,1,1,35.0,0.5,35.0,7000.0,2.0,0,,,,1,1,1,1,1,0,0,0
410,ChalteFirteMangalkaryalay,Season 3,30,410,2024-01-22,2024-03-31,2024-03-01,Startups Pursuing Investment,Rahul Dua,Business Services,Portable Wedding Hall,,2023,3,2.0,1.0,,1,,Latur,Maharashtra,,,,,,,,0,0,0,200.0,10.0,2000.0,0,,,,,,,0,,,,1,1,1,1,1,0,0,0
411,KryzenBiotech,Season 3,30,411,2024-01-22,2024-03-31,2024-03-01,Startups Pursuing Investment,Rahul Dua,Agriculture,Hydrophonic Farming,https://www.kryzen.com/,2019,2,1.0,1.0,,1,,Pune,Maharashtra,225.0,,,,,,,0,0,0,75.0,3.0,2500.0,1,1,75.0,15.0,,500.0,1.0,0,2.0,150.0,,1,1,1,1,1,0,0,0
412,FOMO,Season 3,31,412,2024-01-22,2024-03-31,2024-03-04,Naye Bharat Ki Neev,Rahul Dua,Food and Beverage,Brew Ice Tea,https://fomobrews.com/,,2,2.0,,,0,,Bangalore,Karnataka,,3.4,50.0,,1.5,,,0,0,0,35.0,4.0,875.0,1,1,35.0,6.0,,583.3333333,2.0,0,,,,1,0,1,1,0,1,1,0
413,ModelVerse,Season 3,31,413,2024-01-22,2024-03-31,2024-03-04,Naye Bharat Ki Neev,Rahul Dua,Technology/Software,Advance AI based Image Model Wrapper,https://www.modelverse.in/,2023,1,1.0,,,0,,Kozhikode,Kerala,,,,,,,,0,0,0,25.0,10.0,250.0,1,1,25.0,10.0,,250.0,3.0,0,,,,1,0,1,1,0,1,1,0
414,VikrantBikes,Season 3,31,414,2024-01-22,2024-03-31,2024-03-04,Naye Bharat Ki Neev,Rahul Dua,Vehicles/Electrical Vehicles,Hydrogen Ethanol fuel based bike,https://vikrantsubhashpawar.website3.me/,,1,1.0,,,0,,Satara,Maharashtra,,,,,,,,0,0,0,30.0,5.0,600.0,0,,,,,,,0,,,,1,0,1,1,0,1,1,0
415,TheShellHair,Season 3,32,415,2024-01-22,2024-03-31,2024-03-05,Young Entrepreneurs Make Their Mark,Rahul Dua,Beauty/Fashion,Hair Extensions,https://theshellhair.com/,2020,1,,1.0,,0,,Ajmer,Rajasthan,120.0,9.73,,35.0,,,,0,1,0,30.0,3.0,1000.0,1,1,30.0,3.0,,1000.0,1.0,0,,,,1,0,1,1,0,1,1,0
416,Rize,Season 3,32,416,2024-01-22,2024-03-31,2024-03-05,Young Entrepreneurs Make Their Mark,Rahul Dua,Food and Beverage,Energy Bars,https://rizebar.in/,2023,2,2.0,,,0,,Gurgaon,Haryana,0.0,,,,,,,0,0,0,45.0,6.0,750.0,0,,,,,,,0,,,,1,0,1,1,0,1,1,0
417,MEPACK,Season 3,32,417,2024-01-22,2024-03-31,2024-03-05,Young Entrepreneurs Make Their Mark,Rahul Dua,Business Services,Custom Gym Subscription,https://www.mepackfitness.com/,2023,2,2.0,,,0,,Delhi,Delhi,,,,,,,,0,0,0,7.0,10.0,70.0,1,1,7.0,10.0,,70.0,2.0,1,,,,1,0,1,1,0,1,1,0
418,BaccaBucci,Season 3,33,418,2024-01-22,2024-03-31,2024-03-06,Brand Brilliance,Rahul Dua,Beauty/Fashion,Footwear,https://baccabucci.com/,2014,2,2.0,,,0,,Delhi,Delhi,4700.0,,55.0,,7.0,,,0,1,0,250.0,1.0,25000.0,0,,,,,,,0,,,,1,1,1,1,0,0,0,1
419,Vobble,Season 3,33,419,2024-01-22,2024-03-31,2024-03-06,Brand Brilliance,Rahul Dua,Children/Education,Kids Audio Platform,https://www.vobble.fun/,2023,2,,2.0,,0,,Bangalore,Karnataka,,,,,,,,1,0,0,25.0,1.5,1666.666667,1,1,25.0,2.0,,1250.0,1.0,0,,,,1,1,1,1,0,0,0,1
420,BeUNatural,Season 3,33,420,2024-01-22,2024-03-31,2024-03-06,Brand Brilliance,Rahul Dua,Beauty/Fashion,Unisex Salon,,2015,1,1.0,,,0,,Delhi,Delhi,400.0,28.0,,25.0,,,,0,1,0,60.0,2.5,2400.0,0,,,,,,,0,,,,1,1,1,1,0,0,0,1
421,Erotissch,Season 3,34,421,2024-01-22,2024-03-31,2024-03-07,Visionary Brands Shine Bright,Rahul Dua,Beauty/Fashion,Lingerie and Swimwear,https://erotissch.com/,2019,2,,2.0,,0,,Agra,Uttar Pradesh,380.0,,63.0,1.0,10.0,,,0,0,0,75.0,3.0,2500.0,0,,,,,,,0,,,,0,1,1,1,1,0,0,1
422,Niblerzz,Season 3,34,422,2024-01-22,2024-03-31,2024-03-07,Visionary Brands Shine Bright,Rahul Dua,Food and Beverage,Sugar Free Candy,https://niblerzz.com/,2022,2,,2.0,,0,,Mumbai,Maharashtra,16.0,5.5,,,20.0,,,0,1,0,50.0,3.0,1666.666667,1,1,10.0,5.0,40.0,200.0,1.0,0,,,,0,1,1,1,1,0,0,1
423,Sorich,Season 3,34,423,2024-01-22,2024-03-31,2024-03-07,Visionary Brands Shine Bright,Rahul Dua,Food and Beverage,Guilt free Snacks,https://sorichorganics.com/,,2,1.0,1.0,,1,,Delhi,Delhi,706.0,55.0,48.0,,,,67.0,0,1,0,90.0,2.5,3600.0,0,,,,,,,0,,,,0,1,1,1,1,0,0,1
424,LittleBox,Season 3,35,424,2024-01-22,2024-03-31,2024-03-08,Inspiring Women Entrepreneurs,Rahul Dua,Beauty/Fashion,Fast fashion D2C,https://littleboxindia.com/,2022,2,1.0,1.0,,1,,Guwahati,Assam,3600.0,200.0,50.0,,15.0,,,0,1,0,75.0,1.0,7500.0,1,1,75.0,2.5,,3000.0,5.0,0,,,,1,1,1,1,0,0,1,0
425,CremeCastle,Season 3,35,425,2024-01-22,2024-03-31,2024-03-08,Inspiring Women Entrepreneurs,Rahul Dua,Food and Beverage,Customised Cakes and bakery products,https://cremecastle.in/,2015,2,1.0,1.0,,1,,Noida,Uttar Pradesh,720.0,,65.0,,19.0,,,0,0,0,60.0,1.5,4000.0,1,1,60.0,2.5,,2400.0,1.0,0,,,,1,1,1,1,0,0,1,0
426,Namakwali,Season 3,35,426,2024-01-22,2024-03-31,2024-03-08,Inspiring Women Entrepreneurs,Rahul Dua,Food and Beverage,Organic Spices,https://www.namakwali.com/,2018,2,1.0,1.0,,0,,,Uttarakhand,38.0,3.0,,17.0,,,,0,0,0,50.0,5.0,1000.0,1,1,10.0,5.0,40.0,200.0,1.0,0,,,,1,1,1,1,0,0,1,0
427,KariboCosmetics,Season 3,36,427,2024-01-22,2024-03-31,2024-03-11,Designing Dreams,Rahul Dua,Beauty/Fashion,Customised DIY Lipstick,https://karibocosmetics.com/,2019,2,,2.0,,0,,Mumbai,Maharashtra,80.0,,60.0,50.0,,,,0,0,0,80.0,5.0,1600.0,0,,,,,,,0,,,,0,1,0,1,1,1,0,1
428,Deeva,Season 3,36,428,2024-01-22,2024-03-31,2024-03-11,Designing Dreams,Rahul Dua,Beauty/Fashion,Online Saree Platform,https://thedeeva.com/,2021,1,1.0,,,0,,Bangana,Himachal Pradesh,700.0,58.0,60.0,,35.0,,,0,0,0,200.0,4.0,5000.0,1,1,75.0,6.0,125.0,1250.0,3.0,0,,,,0,1,0,1,1,1,0,1
429,DesignTemplate,Season 3,36,429,2024-01-22,2024-03-31,2024-03-11,Designing Dreams,Rahul Dua,Technology/Software,Online Design Marketplace,https://designtemplate.io/,,1,1.0,,,0,,Bid,Maharashtra,160.0,16.0,,,,,,0,0,0,100.0,2.5,4000.0,1,1,100.0,10.0,,1000.0,1.0,0,,,,0,1,0,1,1,1,0,1
430,Sama,Season 3,37,430,2024-01-22,2024-03-31,2024-03-12,Entrepreneurs Seek Sharks Support,Rahul Dua,Business Services,Online Despite Resolution,https://www.sama.live/,2015,3,2.0,1.0,,0,,Delhi,"Delhi,Bihar,Kerala",640.0,100.0,,25.0,,,,0,0,0,100.0,1.0,10000.0,1,1,100.0,1.5,,6666.666667,3.0,0,,,,1,0,1,1,0,1,1,0
431,GoldenFeathers,Season 3,37,431,2024-01-22,2024-03-31,2024-03-12,Entrepreneurs Seek Sharks Support,Rahul Dua,Manufacturing,Fabrics made from Butchery Chicken Waste,https://goldenfeather.co.in/,2019,3,2.0,1.0,,0,,Jaipur,Rajasthan,150.0,,,,,,386.0,1,0,0,500.0,5.0,10000.0,0,,,,,,,0,,,,1,0,1,1,0,1,1,0
432,Myracle.io,Season 3,37,432,2024-01-22,2024-03-31,2024-03-12,Entrepreneurs Seek Sharks Support,Rahul Dua,Technology/Software,4D Edutainment,https://www.myracle.io/,2021,1,1.0,,,0,,Mumbai,Maharashtra,,,,,,,,0,1,0,120.0,3.0,4000.0,0,,,,,,,0,,,,1,0,1,1,0,1,1,0
433,Cup-ji,Season 3,38,433,2024-01-22,2024-03-31,2024-03-13,Thoughts And Innovations,Rahul Dua,Food and Beverage,Flavoured Instant Tea in Cups,https://cupji.com/,2022,2,2.0,,,0,,Mumbai,Maharashtra,62.0,3.5,40.0,,,,,0,0,0,50.0,5.0,1000.0,0,,,,,,,0,,,,1,1,1,1,0,0,1,0
434,AToddlerThing,Season 3,38,434,2024-01-22,2024-03-31,2024-03-13,Thoughts And Innovations,Rahul Dua,Beauty/Fashion,Baby Clothing and Essentials,https://www.atoddlerthing.com/,2017,2,1.0,1.0,,0,,Coimbatore,Tamil Nadu,478.0,73.0,52.0,,4.0,,28.0,0,0,0,80.0,2.0,4000.0,1,1,40.0,2.0,40.0,2000.0,1.0,0,3.0,40.0,,1,1,1,1,0,0,1,0
435,FlexifyMe,Season 3,38,435,2024-01-22,2024-03-31,2024-03-13,Thoughts And Innovations,Rahul Dua,Medical/Health,Body Pain Management Platform,https://www.flexifyme.com/,2021,2,2.0,,,0,,Pune,Maharashtra,,33.0,60.0,,,,,0,0,0,100.0,2.0,5000.0,1,1,50.0,1.32,50.0,3787.878788,1.0,0,,,,1,1,1,1,0,0,1,0
436,Dharaksha,Season 3,39,436,2024-01-22,2024-03-31,2024-03-14,Sustainability Careers And Spirits,Rahul Dua,Green/CleanTech,Ecosolution Sustainable Material Science,https://www.dharaksha.com/,2020,2,2.0,,,0,,Faridabad,Haryana,,,,,,,,0,0,0,0.0125,1.0,1.25,1,1,0.0125,1.0,,1.25,5.0,0,,,,0,1,1,1,1,1,0,0
437,iDreamCareer,Season 3,39,437,2024-01-22,2024-03-31,2024-03-14,Sustainability Careers And Spirits,Rahul Dua,Technology/Software,Career Counseling Platform,https://idreamcareer.com/,2012,2,2.0,,,0,,"Delhi,Bangalore","Delhi,Karnataka",840.0,,,,,,,0,0,0,110.0,1.28,8593.75,1,1,60.0,1.0,50.0,6000.0,2.0,1,,,,0,1,1,1,1,1,0,0
438,RockPaperRum,Season 3,39,438,2024-01-22,2024-03-31,2024-03-14,Sustainability Careers And Spirits,Rahul Dua,Liquor/Alcohol,Innovative Indian Rum,https://www.rockpaperrum.com/,2022,1,1.0,,,0,,Mumbai,Maharashtra,,,,,,,,0,0,0,50.0,2.0,2500.0,1,1,20.0,1.0,30.0,2000.0,1.0,0,,,,0,1,1,1,1,1,0,0
439,Fit&Flex,Season 3,40,439,2024-01-22,2024-03-31,2024-03-15,Shaping A Healthier Future,Rahul Dua,Food and Beverage,"Variety of snacks, Muesli, Granola",https://fitandflex.in/,2019,1,1.0,,,0,,Ahmedabad,Gujarat,460.0,,,8.0,5.0,,35.0,0,1,0,100.0,3.0,3333.333333,1,0,,,,,,0,,,,1,1,1,1,0,0,0,1
440,Sukham,Season 3,40,440,2024-01-22,2024-03-31,2024-03-15,Shaping A Healthier Future,Rahul Dua,Medical/Health,Holistic sexual male wellness,https://www.sukham.life/,,4,3.0,1.0,,1,,Delhi,Delhi,47.0,21.0,,,,,1.0,0,0,0,100.0,3.33,3003.003003,0,,,,,,,0,,,,1,1,1,1,0,0,0,1
441,Smotect,Season 3,40,441,2024-01-22,2024-03-31,2024-03-15,Shaping A Healthier Future,Rahul Dua,Medical/Health,Quit Smoking by tablets,https://www.smotect.com/,2022,1,1.0,,,0,,Mumbai,Maharashtra,281.0,100.0,80.0,,18.0,,,0,1,0,100.0,1.0,10000.0,1,1,50.0,5.0,50.0,1000.0,1.0,1,,,,1,1,1,1,0,0,0,1
442,Katidhan,Season 3,41,442,2024-01-22,2024-03-31,2024-03-18,Cutting-Edge Solutions,Rahul Dua,Manufacturing,Autonomus Light Deterrence System,https://katidhan.com/,2020,1,1.0,,,0,,Bangalore,Karnataka,60.0,,50.0,30.0,,,,0,1,0,150.0,2.5,6000.0,1,1,75.0,5.0,75.0,1500.0,1.0,0,,,,1,1,1,1,0,1,0,0
443,NEMAAI,Season 3,41,443,2024-01-22,2024-03-31,2024-03-18,Cutting-Edge Solutions,Rahul Dua,Technology/Software,AI and Neuroscience based EdTech Platform,https://nemaai.com/,2023,1,,1.0,,0,,Delhi,Delhi,,0.3,,,,,,0,0,0,80.0,5.0,1600.0,1,1,40.0,8.0,40.0,500.0,2.0,0,,,,1,1,1,1,0,1,0,0
444,MaplePods,Season 3,41,444,2024-01-22,2024-03-31,2024-03-18,Cutting-Edge Solutions,Rahul Dua,Business Services,Tech Hospitality and Entertainment Company,https://www.maplepods.com/,2021,1,1.0,,,0,,Delhi,Delhi,,,,,,,,0,0,0,150.0,5.0,3000.0,0,,,,,,,0,,,,1,1,1,1,0,1,0,0
445,SpecOps,Season 3,42,445,2024-01-22,2024-03-31,2024-03-19,From Tactics To Wellness,Rahul Dua,Others,Tactical clothing for Military,https://specops.in/,,1,1.0,,,0,,,,626.0,70.0,20.0,8.0,,,,0,1,0,80.0,2.0,4000.0,1,1,40.0,2.0,40.0,2000.0,2.0,0,,,,1,1,1,1,0,0,1,0
446,KaabilKids,Season 3,42,446,2024-01-22,2024-03-31,2024-03-19,From Tactics To Wellness,Rahul Dua,Technology/Software,Online Chess Training Academy,https://kaabilkids.com/,2019,3,2.0,1.0,,0,,Noida,Uttar Pradesh,,29.0,,,,,,0,0,0,70.0,2.0,3500.0,1,1,50.0,2.5,20.0,2000.0,2.0,0,,,,1,1,1,1,0,0,1,0
447,OddGiraffe,Season 3,42,447,2024-01-22,2024-03-31,2024-03-19,From Tactics To Wellness,Rahul Dua,Lifestyle/Home,Journals and Planners for Mental Wellness,https://www.oddgiraffe.com/,2019,2,2.0,,,0,,Mumbai,Maharashtra,410.0,27.0,80.0,,,,,0,0,0,75.0,7.5,1000.0,0,,,,,,,0,,,,1,1,1,1,0,0,1,0
448,Nemocare,Season 3,43,448,2024-01-22,2024-03-31,2024-03-20,Groundbreaking Ventures,Rahul Dua,Medical/Health,NeoNatel Wearable Vital Monitor,https://nemocare.in/,2016,2,1.0,1.0,,0,,"Hyderabad,Bangalore","Telangana,Karnataka",90.0,,66.0,,,,,1,0,0,100.0,2.5,4000.0,1,1,20.0,0.67,80.0,2985.074627,1.0,0,,,,0,1,0,1,1,1,0,1
449,WhySoBlue,Season 3,43,449,2024-01-22,2024-03-31,2024-03-20,Groundbreaking Ventures,Rahul Dua,Beauty/Fashion,Clothing Brand,https://whysobluelove.com/,2015,2,,2.0,,0,,Mumbai,Maharashtra,300.0,,,10.0,,,,0,0,0,75.0,3.0,2500.0,1,1,40.0,3.0,35.0,1333.333333,1.0,0,,,,0,1,0,1,1,1,0,1
450,CoratiaTechnologies,Season 3,43,450,2024-01-22,2024-03-31,2024-03-20,Groundbreaking Ventures,Rahul Dua,Technology/Software,Unmanned Underwater Robots,https://coratia.com/,2021,2,2.0,,,0,,Rourkela,Odisha,128.0,,,,,,,0,0,0,80.0,1.0,8000.0,1,1,80.0,1.0,,8000.0,1.0,0,,,,0,1,0,1,1,1,0,1
451,Coolant,Season 3,44,451,2024-01-22,2024-03-31,2024-03-21,Venturing Into Tomorrow,Rahul Dua,Manufacturing,Nature-Based Cooling Technology,https://www.coolant.co/,,1,1.0,,,0,,Noida,Uttar Pradesh,110.0,,,,,,,0,0,0,90.0,1.0,9000.0,0,,,,,,,0,,,,1,1,1,1,0,1,0,0
452,Xmachines,Season 3,44,452,2024-01-22,2024-03-31,2024-03-21,Venturing Into Tomorrow,Rahul Dua,Technology/Software,Robotics and AI for Agriculture,https://www.xmachines.ai/,2017,1,1.0,,,0,,Hyderabad,Telangana,0.0,,,,,,,0,0,0,72.0,4.0,1800.0,1,1,72.0,4.0,,1800.0,2.0,0,,,,1,1,1,1,0,1,0,0
453,Luvottica,Season 3,44,453,2024-01-22,2024-03-31,2024-03-21,Venturing Into Tomorrow,Rahul Dua,Lifestyle/Home,Love-Making Yoga intimate Furniture,https://www.luvottica.in/,2019,1,1.0,,,0,,Abohar,Punjab,100.0,,80.0,30.0,,,,0,0,0,200.0,10.0,2000.0,0,,,,,,,0,,,,1,1,1,1,0,1,0,0
454,FarmDidi,Season 3,45,454,2024-01-22,2024-03-31,2024-03-22,From Fields To Roads,Rahul Dua,Food and Beverage,Food Business training App,https://www.farmdidi.com/,2021,3,1.0,2.0,,0,,"Amravati,Lucknow,Bahadurgarh","Maharashtra,Uttar Pradesh,Haryana",60.0,10.0,65.0,,,,,0,0,0,50.0,2.0,2500.0,1,1,100.0,10.0,,1000.0,2.0,0,,,,1,1,1,1,1,0,0,0
455,Popcorn,Season 3,45,455,2024-01-22,2024-03-31,2024-03-22,From Fields To Roads,Rahul Dua,Food and Beverage,Ready to Eat Popcorn,https://pncpopcorn.com/,2019,1,1.0,,,0,,Delhi,Delhi,180.0,,65.0,15.0,10.0,,,0,0,0,75.0,7.5,1000.0,1,1,75.0,15.0,,500.0,1.0,0,3.0,75.0,,1,1,1,1,1,0,0,0
456,Prorata,Season 3,45,456,2024-01-22,2024-03-31,2024-03-22,From Fields To Roads,Rahul Dua,Business Services,Fractional Car Ownership Platform,https://www.proratacar.com/,2022,1,1.0,,,0,,Bangalore,Karnataka,0.0,,,,,,,0,0,0,100.0,2.0,5000.0,1,1,50.0,10.0,50.0,500.0,2.0,0,,,,1,1,1,1,1,0,0,0
457,Indigifts,Season 3,46,457,2024-01-22,2024-03-31,2024-03-25,Brands On The Rise,Rahul Dua,Business Services,Personal Festive Corporate Gifting,https://indigifts.in/,2017,2,1.0,1.0,,1,,Jaipur,Rajasthan,740.0,76.0,75.0,,7.5,,,0,1,0,50.0,2.0,2500.0,1,1,50.0,4.0,,1250.0,2.0,0,,,,0,1,1,1,1,1,0,0
458,AlienVersions,Season 3,46,458,2024-01-22,2024-03-31,2024-03-25,Brands On The Rise,Rahul Dua,Vehicles/Electrical Vehicles,FuelV Smart Fuel Caps,https://alienversions.com/,2023,2,2.0,,,0,,"Itanagar,Dehradun","Arunachal Pradesh,Uttarakhand",0.0,,,,,,,0,0,0,50.0,5.0,1000.0,0,,,,,,,0,,,,0,1,1,1,1,1,0,0
459,Rocca,Season 3,46,459,2024-01-22,2024-03-31,2024-03-25,Brands On The Rise,Rahul Dua,Food and Beverage,Premium Chocolates,https://myrocca.in/,2019,2,1.0,1.0,,0,,Nagpur,Maharashtra,250.0,9.5,60.0,,,,,0,0,0,60.0,4.0,1500.0,1,1,30.0,2.5,30.0,1200.0,1.0,0,,,,0,1,1,1,1,1,0,0
460,KikoLive,Season 3,47,460,2024-01-22,2024-03-31,2024-03-26,Entrepreneurs In Action,Rahul Dua,Technology/Software,Listing and Creating Websites for Kirana Sellers,https://kiko.live/,2020,3,2.0,1.0,,1,,Mumbai,Maharashtra,25.0,3.0,,,,,,1,0,0,100.0,1.0,10000.0,0,,,,,,,0,,,,1,1,1,1,0,0,0,1
461,Melooha,Season 3,47,461,2024-01-22,2024-03-31,2024-03-26,Entrepreneurs In Action,Rahul Dua,Others,AI Powered Astrology Platform,https://www.melooha.com/,2022,3,2.0,1.0,,0,,Bangalore,Karnataka,0.0,,,,,,,1,0,0,80.0,2.0,4000.0,0,,,,,,,0,,,,1,1,1,1,0,0,0,1
462,FUTRStudios,Season 3,47,462,2024-01-22,2024-03-31,2024-03-26,Entrepreneurs In Action,Rahul Dua,Technology/Software,Kyra Virtual Influencer for Businesses,https://www.futrstudios.in/,2022,2,2.0,,,0,,"Chandigarh,Ahmedabad","Punjab,Gujarat",46.0,,,,,,,0,1,0,100.0,2.5,4000.0,0,,,,,,,0,,,,1,1,1,1,0,0,0,1
463,Allter,Season 3,48,463,2024-01-22,2024-03-31,2024-03-27,Captivating The Sharks,Rahul Dua,Lifestyle/Home,Certified Organic Rash-Free Diapers,https://letsallter.com/,2020,1,,1.0,,0,,Delhi,Delhi,1000.0,,,,6.0,,,0,1,0,100.0,2.5,4000.0,1,1,100.0,4.0,,2500.0,3.0,0,,,,1,0,1,1,0,1,1,0
464,FirstBudOrganics,Season 3,48,464,2024-01-22,2024-03-31,2024-03-27,Captivating The Sharks,Rahul Dua,Food and Beverage,Organic Products,https://firstbud.in/,2017,2,1.0,1.0,,0,,Deoghar,Jharkhand,150.0,22.0,,,15.0,,20.0,0,1,0,50.0,7.0,714.2857143,1,1,50.0,10.0,,500.0,1.0,0,,,,1,0,1,1,0,1,1,0
465,Shararat,Season 3,48,465,2024-01-22,2024-03-31,2024-03-27,Captivating The Sharks,Rahul Dua,Lifestyle/Home,Bedroom intimacy Fashion,https://shararat.in/,2020,2,1.0,1.0,,1,,Noida,Uttar Pradesh,330.0,27.0,,,,,,0,0,0,60.0,7.0,857.1428571,0,,,,,,,0,,,,1,0,1,1,0,1,1,0
466,Competishun,Season 3,49,466,2024-01-22,2024-03-31,2024-03-28,"Thrift, Brews And Brains",Rahul Dua,Children/Education,Coaching classes for IIT/JEE,https://competishun.com/,2020,3,3.0,,,0,,Jaipur,Rajasthan,1025.0,,,,,,,0,0,0,200.0,1.0,20000.0,0,,,,,,,0,,,,0,1,1,1,1,0,0,1
467,BombayClosetCleanse,Season 3,49,467,2024-01-22,2024-03-31,2024-03-28,"Thrift, Brews And Brains",Rahul Dua,Beauty/Fashion,Thrift shop resale Platform,https://bombayclosetcleanse.in/,2020,2,,2.0,,0,,Mumbai,Maharashtra,190.0,20.0,,15.0,,,,0,0,0,100.0,2.5,4000.0,0,,,,,,,0,,,,0,1,1,1,1,0,0,1
